prodcom_code,sector,product_label,cn8_codes,official_units,n_cn8_codes,all_cn8_unique_to_product,quantity_years,quantity_valid_years,quantity_units,confidential_flag_years,label_variants,one_cn_or_grouped_cn8,official_kg_unit,annual_kg_stable,complete_15y_quantity,no_confidential_quantity_flags,eligible_strict_match,cn8_codes_joined,official_units_joined
17124220,C17,Sulphite wrapping paper in rolls or sheets,['48053000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48053000,KG
17124240,C17,"Other uncoated paper and paperboard, in rolls or sheets, weight <= 150 g/m² (excluding products of HS 4802, fluting paper, testliner, sulphite wrapping paper, filter or felt paper and paperboard)",['48059100'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48059100,KG
17124260,C17,"Other uncoated paper and paperboard, in rolls or sheets, weight > 150 g/m² and < 225 g/m² (excluding products of HS 4802, fluting paper, testliner, sulphite wrapping paper, filter or felt paper and paperboard)",['48059200'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48059200,KG
17124280,C17,"Other uncoated paper and paperboard, in rolls or sheets, weight >= 225 g/m² (excluding products of HS 4802, fluting paper, testliner, sulphite wrapping paper, filter or felt paper and paperboard)","['48059320', '48059380']",['KG'],2,True,15,15,['KG'],0,1,True,True,True,True,True,True,48059320|48059380,KG
17124330,C17,Uncoated filter paper and paperboard in rolls or sheets,['48054000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48054000,KG
17124360,C17,Uncoated felt paper and paperboard in rolls or sheets,['48055000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48055000,KG
17124400,C17,"Cigarette paper (excluding in the form of booklets or tubes), in rolls > 5 cm wide","['48139010', '48139090']",['KG'],2,True,15,15,['KG'],0,1,True,True,True,True,True,True,48139010|48139090,KG
17125100,C17,"Uncoated, inside grey paperboard",[],[],0,,2,2,['KG'],0,1,False,False,True,False,True,False,,
17125900,C17,Other uncoated paperboard,[],[],0,,2,2,['KG'],0,1,False,False,True,False,True,False,,
17126000,C17,"Vegetable parchment, greaseproof papers, tracing papers and glassine and other glazed transparent or translucent papers","['48061000', '48062000', '48063000', '48064010', '48064090']",['KG'],5,True,15,15,['KG'],0,1,True,True,True,True,True,True,48061000|48062000|48063000|48064010|48064090,KG
17127100,C17,Composite paper and paperboard in rolls or sheets (including strawpaper and paperboard) (excluding surface coated or impregnated),"['48070030', '48070080']",['KG'],2,True,15,15,['KG'],0,1,True,True,True,True,True,True,48070030|48070080,KG
17127200,C17,"Paper and paperboard, creped, crinkled, embossed or perforated","['48084000', '48089000']",['KG'],2,False,15,15,['KG'],0,1,False,True,True,True,True,False,48084000|48089000,KG
17127335,C17,"Coated base for paper..., for photo-, heat-, electro-sensitive paper, weight <= 150 g/m², m.f. <= 10%",[],[],0,,4,4,['KG'],0,1,False,False,True,False,True,False,,
17127337,C17,"Coated paper, for writing, printing, graphic purposes (excluding coated base, weight <= 150 g/m²)",[],[],0,,4,4,['KG'],0,1,False,False,True,False,True,False,,
17127360,C17,"Lightweight coated paper for writing, printing, graphic purposes, m.f. > 10 %",['48102200'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48102200,KG
17127375,C17,"Other coated mechanical graphic paper for writing, printing, graphic purposes, m.f. > 10 %, rolls",['48102930'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48102930,KG
17127379,C17,"Other coated mechanical graphic paper for writing, printing, graphic purposes, m.f. > 10 %, sheets",['48102980'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48102980,KG
17127400,C17,"Kraft paper (other than that of a kind used for writing, printing or other graphic purposes), coated with kaolin or with other inorganic substances",['48103100'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48103100,KG
17127500,C17,"Kraft paperboard (other than that of a kind used for writing, printing or other graphic purposes), coated with kaolin or with other inorganic substances","['48103210', '48103290']",['KG'],2,True,15,15,['KG'],0,1,True,True,True,True,True,True,48103210|48103290,KG
17127600,C17,"Carbon paper, self-copy paper and other copying or transfer paper, in rolls or sheets","['48092000', '48099000']",['KG'],2,True,15,15,['KG'],0,1,True,True,True,True,True,True,48092000|48099000,KG
17127710,C17,"Tarred, bituminised or asphalted paper and paperboard in rolls or sheets",['48111000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48111000,KG
17127733,C17,Self-adhesive paper and paperboard in rolls or sheets,"['48114120', '48114190']",['KG'],2,True,15,15,['KG'],0,1,True,True,True,True,True,True,48114120|48114190,KG
17127735,C17,Gummed paper and paperboard in rolls or sheets (excluding self-adhesives),['48114900'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48114900,KG
17127755,C17,"Bleached paper and paperboard in rolls or sheets, coated, impregnated or covered with plastics weighing > 150 g/m² (excluding adhesives)",['48115100'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48115100,KG
17127759,C17,"Paper and paperboard in rolls or sheets, coated, impregnated or covered with plastics (excluding adhesives, bleached and weighing > 150 g/m²)",['48115900'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48115900,KG
17127770,C17,"Paper and paperboard in rolls or sheets, coated, impregnated or covered with wax, paraffin wax, stearin, oil or glycerol",['48116000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48116000,KG
17127780,C17,"Other paper, paperboard, coated..., n.e.c.",['48119000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48119000,KG
17127820,C17,"Kraft paper and paperboard, coated on one or both sides with kaolin or other inorganic substances, in rolls or in square or rectangular sheets, of any size (excluding that for writing, printing or other graphic purposes; paper and paperboard bleached uniformly in the mass and containing > 95 % chemically processed wood fibres by weight in relation to the total fibre content)",['48103900'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48103900,KG
17127850,C17,"Multi-ply paper and paperboard, coated, others",['48109290'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48109290,KG
17127953,C17,"Multi-ply paper and paperboard, coated, of which each layer in bleached",['48109210'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48109210,KG
17127955,C17,"Multi-ply paper and paperboard, coated, with one bleached outer layer",['48109230'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48109230,KG
17127970,C17,"Paper/paperboard in rolls or sheets, coated on one/both sides with kaolin or other inorganic substances excluding of a kind used for any graphic purposes, multi-ply paper/paperboard","['48109910', '48109980']",['KG'],2,True,15,15,['KG'],0,1,True,True,True,True,True,True,48109910|48109980,KG
17211100,C17,Corrugated paper and paperboard in rolls or sheets,['48081000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48081000,KG
17211230,C17,"Sacks and bags, with a base width >= 40 cm, of paper, paperboard, cellulose wadding or webs of cellulose fibres",['48193000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48193000,KG
17211250,C17,"Sacks and bags of paper, paperboard, cellulose wadding or webs of cellulose fibres (excluding those with a base width >= 40 cm)",['48194000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48194000,KG
17211300,C17,"Cartons, boxes and cases, of corrugated paper or paperboard",['48191000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48191000,KG
17211400,C17,"Folding cartons, boxes and cases of non-corrugated paper or paperboard",['48192000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48192000,KG
17211530,C17,"Other packaging containers, including record sleeves, n.e.c.",['48195000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48195000,KG
17211550,C17,"Box files, letter trays, storage boxes and similar articles of paper or paperboard of a kind used in offices, shops or the like",['48196000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48196000,KG
17221120,C17,Toilet paper,"['48181010', '48181090']",['KG'],2,True,15,15,['KG'],0,1,True,True,True,True,True,True,48181010|48181090,KG
17221140,C17,"Handkerchiefs and cleansing or facial tissues of paper pulp, paper, cellulose wadding or webs of cellulose fibres",['48182010'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48182010,KG
17221160,C17,"Hand towels of paper pulp, paper, cellulose wadding or webs of cellulose fibres","['48182091', '48182099']",['KG'],2,True,15,15,['KG'],0,1,True,True,True,True,True,True,48182091|48182099,KG
17221180,C17,"Tablecloths and serviettes of paper pulp, paper, cellulose wadding or webs of cellulose fibres",['48183000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48183000,KG
17221210,C17,"Sanitary towels and tampons, napkins and napkin liners for babies and similar sanitary articles, of wadding",['96190030'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,96190030,KG
17221220,C17,"Sanitary towels, tampons and similar articles of paper pulp, paper, cellulose wadding or webs of cellulose fibres","['96190071', '96190075', '96190079']",['KG'],3,True,15,15,['KG'],0,1,True,True,True,True,True,True,96190071|96190075|96190079,KG
17221230,C17,"Napkins and napkin liners for babies and similar sanitary articles of paper pulp, paper, cellulose wadding or webs of cellulose fibers, (excluding toilet paper, sanitary towels, tampons and similar articles)","['96190081', '96190089']",['KG'],2,True,15,15,['KG'],0,1,True,True,True,True,True,True,96190081|96190089,KG
17221240,C17,Wadding; other articles of wadding,"['56012110', '56012190', '56012210', '56012290', '56012900']",['KG'],5,True,15,15,['KG'],0,1,True,True,True,True,True,True,56012110|56012190|56012210|56012290|56012900,KG
17221250,C17,"Articles of apparel and clothing accessories of paper pulp; paper; cellulose wadding or webs of cellulose fibres (excluding handkerchiefs, headgear)",['48185000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48185000,KG
17221290,C17,"Household, sanitary or hospital articles of paper, etc., n.e.c.","['48189010', '48189090']",['KG'],2,True,15,15,['KG'],0,1,True,True,True,True,True,True,48189010|48189090,KG
17221300,C17,"Trays, dishes, plates, cups and the like of paper or paperboard","['48236100', '48236910', '48236990']",['KG'],3,True,15,15,['KG'],0,1,True,True,True,True,True,True,48236100|48236910|48236990,KG
17231100,C17,"Carbon paper, self-copy paper and other copying or transfer papers; duplicator stencil and offset plates of paper; gummed or adhesive paper","['48162000', '48169000']",['KG'],2,True,15,15,['KG'],0,1,True,True,True,True,True,True,48162000|48169000,KG
17231230,C17,Envelopes of paper or paperboard,['48171000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48171000,KG
17231250,C17,"Letter cards, plain postcards and correspondence cards of paper or paperboard",['48172000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48172000,KG
17231270,C17,"Boxes, pouches, wallets and writing compendiums of paper or paperboard, containing an assortment of paper stationery",['48173000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48173000,KG
17231313,C17,"Registers, account books, order books and receipt books, of paper or paperboard",['48201010'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48201010,KG
17231315,C17,"Notebooks, letter pads, memorandum pads, of paper or paperboard",['48201030'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48201030,KG
17231317,C17,"Diaries, of paper or paperboard",['48201050'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48201050,KG
17231330,C17,"Exercise books, of paper or paperboard",['48202000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48202000,KG
17231350,C17,"Binders, folders and file covers, of paper or paperboard (excluding book covers)",['48203000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48203000,KG
17231375,C17,"Continuous multi-part business forms, including interleaved carbon sets, carbonless paper and books",[],[],0,,2,2,['KG'],0,1,False,False,True,False,True,False,,
17231379,C17,"Multi-part business forms, including single leaf forms, interleaved carbon sets, carbonless paper and books (excluding continuous forms)",[],[],0,,2,2,['KG'],0,1,False,False,True,False,True,False,,
17231380,C17,"Albums for samples, collections, stamps or photographs, of paper or paperboard",['48205000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48205000,KG
17231400,C17,"Other paper and paperboard, of a kind used for writing or printing or other graphic purposes, printed, embossed or perforated",['48239040'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48239040,KG
17241100,C17,Wallpaper and similar wall coverings; window transparencies of paper,"['48142000', '48149010', '48149070']",['KG'],3,True,15,15,['KG'],0,1,True,True,True,True,True,True,48142000|48149010|48149070,KG
17241200,C17,Textile wall coverings,"['59050010', '59050030', '59050050', '59050070', '59050090']",['KG'],5,True,15,15,['KG'],0,1,True,True,True,True,True,True,59050010|59050030|59050050|59050070|59050090,KG
17291120,C17,Self-adhesive printed labels of paper or paperboard,['48211010'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48211010,KG
17291140,C17,Printed labels of paper or paperboard (excluding self-adhesive),['48211090'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48211090,KG
17291160,C17,Self-adhesive labels of paper or paperboard (excluding printed),['48219010'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48219010,KG
17291180,C17,"Labels of paper or paperboard (excluding printed, self-adhesive)",['48219090'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48219090,KG
17291200,C17,"Filter blocks, slabs and plates of paper pulp",['48120000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48120000,KG
17291910,C17,Cigarette paper in rolls of a width <= 5 cm or in the form of booklets or tubes,"['48131000', '48132000']",['KG'],2,True,15,15,['KG'],0,1,True,True,True,True,True,True,48131000|48132000,KG
17291920,C17,"Bobbins, spools, cops and similar supports of paper pulp, paper or paperboard used for winding textile yarn",['48221000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48221000,KG
17291930,C17,"Bobbins, spools, cops and similar supports of paper pulp, paper or paperboard (excluding of a kind used for winding textile yarn)",['48229000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48229000,KG
17291951,C17,Filter paper and paperboard cut to shape,['48232000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48232000,KG
17291955,C17,"Rolls, sheets and dials of paper or paperboard, printed for self-recording apparatus",['48234000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48234000,KG
17291957,C17,Moulded or pressed articles of paper pulp,"['48237010', '48237090']",['KG'],2,True,15,15,['KG'],0,1,True,True,True,True,True,True,48237010|48237090,KG
17291985,C17,Other articles of paper and paperboard n.e.c.,['48239085'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,48239085,KG
19103000,C19,"Pitch and pitch coke, obtained from coal tar or from other mineral tars","['27081000', '27082000']",['KG'],2,True,15,15,['KG'],0,1,True,True,True,True,True,True,27081000|27082000,KG
20111120,C20,Argon,['28042100'],['M3'],1,True,15,15,['M3'],0,1,True,False,False,True,True,False,28042100,M3
20111130,C20,Rare gases (excluding argon),[],[],0,,10,10,['M3'],0,1,False,False,False,False,True,False,,
20111150,C20,Hydrogen,['28041000'],['M3'],1,True,15,15,['M3'],0,1,True,False,False,True,True,False,28041000,M3
20111160,C20,Nitrogen,['28043000'],['M3'],1,True,15,15,['M3'],0,1,True,False,False,True,True,False,28043000,M3
20111170,C20,Oxygen,['28044000'],['M3'],1,True,15,15,['M3'],0,1,True,False,False,True,True,False,28044000,M3
20111230,C20,Carbon dioxide,['28112100'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,28112100,KG
20111270,C20,Nitrogen oxides,['28112930'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,28112930,KG
20111290,C20,"Inorganic oxygen compounds of non metals (excluding sulphur trioxide (sulphuric anhydride); diarsenic trioxide, nitrogen oxides, silicon dioxide, sulphur dioxide, carbon dioxide)",['28112990'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,28112990,KG
20111300,C20,Liquid air; compressed air,['28539030'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,28539030,KG
20121130,C20,Zinc oxide; zinc peroxide,['28170000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,28170000,KG
20121150,C20,Titanium oxides,['28230000'],['KG_TIO2'],1,True,15,15,['KG_TIO2'],0,1,True,False,False,True,True,False,28230000,KG_TIO2
20121200,C20,"Chromium, manganese, lead and copper oxides and hydroxides",[],[],0,,11,11,['KG'],0,1,False,False,True,False,True,False,,
20121910,C20,Iron oxides and hydroxides; earth colours containing 70 % or more by weight of combined iron evaluated as Fe2O3,"['28211000', '28212000']",['KG'],2,True,15,15,['KG'],0,1,True,True,True,True,True,True,28211000|28212000,KG
20121930,C20,Cobalt oxides and hydroxides; commercial cobalt oxides,['28220000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,28220000,KG
20121950,C20,Lithium oxide and hydroxide; vanadium oxides and hydroxides; nickel oxides and hydroxides; germanium oxides and zirconium dioxide,[],[],0,,11,11,['KG'],0,1,False,False,True,False,True,False,,
20121973,C20,Molybdenum oxides and hydroxides,['28257000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,28257000,KG
20121975,C20,Antimony oxides,['28258000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,28258000,KG
20121990,C20,"Other inorganic bases; other metal oxides, hydroxides and peroxides, n.e.c.",[],[],0,,11,11,['KG'],0,1,False,False,True,False,True,False,,
20122110,C20,Disperse dyes and preparations based thereon,['32041100'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,32041100,KG
20122120,C20,Acid and mordant dyes and preparations based thereon,['32041200'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,32041200,KG
20122130,C20,Basic dyes and preparations based thereon,['32041300'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,32041300,KG
20122140,C20,Direct dyes and preparations based thereon,['32041400'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,32041400,KG
20122150,C20,Other synthetic organic colouring matters,"['32041500', '32041600', '32041700', '32041800', '32041900', '32049000']",['KG'],6,True,15,15,['KG'],0,1,True,True,True,True,True,True,32041500|32041600|32041700|32041800|32041900|32049000,KG
